id,dlxs_title,dlxs_author,bib_titles,bib_authors,pubplace,publisher,pubdate,notes,lang,keywords
ACW9437.0004.001,"Facts about the Filipinos.  [Vol. 4, no. 1]",Philippine Information Society.,"['Facts about the Filipinos.  [Vol. 4, no. 1]']",['Philippine Information Society.'],,,,"['Issued as separate pamphlets.', 'Three numbers were announced, but not printed in the first edition (1, 10, and 11). No. 1 ""Jose Rizal, the Filipino patriot"" was never printed as a separate pamphlet, but a section of no. 1 of the revised edition is devoted to Rizal. No. 10 and 11 were issued under slightly changed titles as no. 9 and 10 respectively of the revised edition.', 'A revised edition of the series was published with the above title in semimonthly numbers from May 1 to Sept. 15, 1901.']",['eng: English'],['Philippines -- History']
ACW9437.0005.001,"Facts about the Filipinos.  [Vol. 5, no. 1]",Philippine Information Society.,"['Facts about the Filipinos.  [Vol. 5, no. 1]']",['Philippine Information Society.'],,,,"['Issued as separate pamphlets.', 'Three numbers were announced, but not printed in the first edition (1, 10, and 11). No. 1 ""Jose Rizal, the Filipino patriot"" was never printed as a separate pamphlet, but a section of no. 1 of the revised edition is devoted to Rizal. No. 10 and 11 were issued under slightly changed titles as no. 9 and 10 respectively of the revised edition.', 'A revised edition of the series was published with the above title in semimonthly numbers from May 1 to Sept. 15, 1901.']",['eng: English'],['Philippines -- History']
ACW9437.0006.001,"Facts about the Filipinos.  [Vol. 6, no. 1]",Philippine Information Society.,"['Facts about the Filipinos.  [Vol. 6, no. 1]']",['Philippine Information Society.'],,,,"['Issued as separate pamphlets.', 'Three numbers were announced, but not printed in the first edition (1, 10, and 11). No. 1 ""Jose Rizal, the Filipino patriot"" was never printed as a separate pamphlet, but a section of no. 1 of the revised edition is devoted to Rizal. No. 10 and 11 were issued under slightly changed titles as no. 9 and 10 respectively of the revised edition.', 'A revised edition of the series was published with the above title in semimonthly numbers from May 1 to Sept. 15, 1901.']",['eng: English'],['Philippines -- History']
ACW9437.0007.001,"Facts about the Filipinos.  [Vol. 7, no. 1]",Philippine Information Society.,"['Facts about the Filipinos.  [Vol. 7, no. 1]']",['Philippine Information Society.'],,,,"['Issued as separate pamphlets.', 'Three numbers were announced, but not printed in the first edition (1, 10, and 11). No. 1 ""Jose Rizal, the Filipino patriot"" was never printed as a separate pamphlet, but a section of no. 1 of the revised edition is devoted to Rizal. No. 10 and 11 were issued under slightly changed titles as no. 9 and 10 respectively of the revised edition.', 'A revised edition of the series was published with the above title in semimonthly numbers from May 1 to Sept. 15, 1901.']",['eng: English'],['Philippines -- History']
ACW9437.0008.001,"Facts about the Filipinos.  [Vol. 8, no. 1]",Philippine Information Society.,"['Facts about the Filipinos.  [Vol. 8, no. 1]']",['Philippine Information Society.'],,,,"['Issued as separate pamphlets.', 'Three numbers were announced, but not printed in the first edition (1, 10, and 11). No. 1 ""Jose Rizal, the Filipino patriot"" was never printed as a separate pamphlet, but a section of no. 1 of the revised edition is devoted to Rizal. No. 10 and 11 were issued under slightly changed titles as no. 9 and 10 respectively of the revised edition.', 'A revised edition of the series was published with the above title in semimonthly numbers from May 1 to Sept. 15, 1901.']",['eng: English'],['Philippines -- History']
ACW9437.0009.001,"Facts about the Filipinos.  [Vol. 9, no. 1]",Philippine Information Society.,"['Facts about the Filipinos.  [Vol. 9, no. 1]']",['Philippine Information Society.'],,,,"['Issued as separate pamphlets.', 'Three numbers were announced, but not printed in the first edition (1, 10, and 11). No. 1 ""Jose Rizal, the Filipino patriot"" was never printed as a separate pamphlet, but a section of no. 1 of the revised edition is devoted to Rizal. No. 10 and 11 were issued under slightly changed titles as no. 9 and 10 respectively of the revised edition.', 'A revised edition of the series was published with the above title in semimonthly numbers from May 1 to Sept. 15, 1901.']",['eng: English'],['Philippines -- History']
ATD7328.0001.001,"The Philippine Islands, 1493-1898 : explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic Missions, as related in contemporaneous books and manuscripts, showing the political, economic, commercial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century / edited and annotated by Emma Helen Blair and James Alexander Robertson, with historical introduction and additional notes by Edward Gaylord Bourne ; translated from the originals.  [Vol. 1, no. 1]",,"['The Philippine Islands, 1493-1898 : explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic Missions, as related in contemporaneous books and manuscripts, showing the political, economic, commercial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century / edited and annotated by Emma Helen Blair and James Alexander Robertson, with historical introduction and additional notes by Edward Gaylord Bourne ; translated from the originals.  [Vol. 1, no. 1]']","['Blair, Emma Helen, d. 1911.', 'Robertson, James Alexander, 1873-1939.', 'Bourne, Edward Gaylord, 1860-1908.']","Mandaluyong, Rizal :","Cachos Hermanos,",1973.,"['Reissue of the 1962 reprint of the work originally published in Cleveland, Ohio : A. H. Clark, 1903-09.', 'Vols. 54-55: analytical index.', '""Bibliographical data"" in each volume.', 'Vol. 53: bibliography.']",['eng: English'],"['Demarcation line of Alexander VI.', 'Missions -- Philippines.', 'Philippines -- History', 'Philippines -- Discovery and exploration.']"
ATD7328.0010.001,"The Philippine Islands, 1493-1898 : explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic Missions, as related in contemporaneous books and manuscripts, showing the political, economic, commercial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century / edited and annotated by Emma Helen Blair and James Alexander Robertson, with historical introduction and additional notes by Edward Gaylord Bourne ; translated from the originals.  [Vol. 10, no. 1]",,"['The Philippine Islands, 1493-1898 : explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic Missions, as related in contemporaneous books and manuscripts, showing the political, economic, commercial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century / edited and annotated by Emma Helen Blair and James Alexander Robertson, with historical introduction and additional notes by Edward Gaylord Bourne ; translated from the originals.  [Vol. 10, no. 1]']","['Blair, Emma Helen, d. 1911.', 'Robertson, James Alexander, 1873-1939.', 'Bourne, Edward Gaylord, 1860-1908.']","Mandaluyong, Rizal :","Cachos Hermanos,",1973.,"['Reissue of the 1962 reprint of the work originally published in Cleveland, Ohio : A. H. Clark, 1903-09.', 'Vols. 54-55: analytical index.', '""Bibliographical data"" in each volume.', 'Vol. 53: bibliography.']",['eng: English'],"['Demarcation line of Alexander VI.', 'Missions -- Philippines.', 'Philippines -- History', 'Philippines -- Discovery and exploration.']"
ATD7328.0011.001,"The Philippine Islands, 1493-1898 : explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic Missions, as related in contemporaneous books and manuscripts, showing the political, economic, commercial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century / edited and annotated by Emma Helen Blair and James Alexander Robertson, with historical introduction and additional notes by Edward Gaylord Bourne ; translated from the originals.  [Vol. 11, no. 1]",,"['The Philippine Islands, 1493-1898 : explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic Missions, as related in contemporaneous books and manuscripts, showing the political, economic, commercial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century / edited and annotated by Emma Helen Blair and James Alexander Robertson, with historical introduction and additional notes by Edward Gaylord Bourne ; translated from the originals.  [Vol. 11, no. 1]']","['Blair, Emma Helen, d. 1911.', 'Robertson, James Alexander, 1873-1939.', 'Bourne, Edward Gaylord, 1860-1908.']","Mandaluyong, Rizal :","Cachos Hermanos,",1973.,"['Reissue of the 1962 reprint of the work originally published in Cleveland, Ohio : A. H. Clark, 1903-09.', 'Vols. 54-55: analytical index.', '""Bibliographical data"" in each volume.', 'Vol. 53: bibliography.']",['eng: English'],"['Demarcation line of Alexander VI.', 'Missions -- Philippines.', 'Philippines -- History', 'Philippines -- Discovery and exploration.']"
ATD7328.0012.001,"The Philippine Islands, 1493-1898 : explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic Missions, as related in contemporaneous books and manuscripts, showing the political, economic, commercial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century / edited and annotated by Emma Helen Blair and James Alexander Robertson, with historical introduction and additional notes by Edward Gaylord Bourne ; translated from the originals.  [Vol. 12, no. 1]",,"['The Philippine Islands, 1493-1898 : explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic Missions, as related in contemporaneous books and manuscripts, showing the political, economic, commercial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century / edited and annotated by Emma Helen Blair and James Alexander Robertson, with historical introduction and additional notes by Edward Gaylord Bourne ; translated from the originals.  [Vol. 12, no. 1]']","['Blair, Emma Helen, d. 1911.', 'Robertson, James Alexander, 1873-1939.', 'Bourne, Edward Gaylord, 1860-1908.']","Mandaluyong, Rizal :","Cachos Hermanos,",1973.,"['Reissue of the 1962 reprint of the work originally published in Cleveland, Ohio : A. H. Clark, 1903-09.', 'Vols. 54-55: analytical index.', '""Bibliographical data"" in each volume.', 'Vol. 53: bibliography.']",['eng: English'],"['Demarcation line of Alexander VI.', 'Missions -- Philippines.', 'Philippines -- History', 'Philippines -- Discovery and exploration.']"
ATD7328.0013.001,"The Philippine Islands, 1493-1898 : explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic Missions, as related in contemporaneous books and manuscripts, showing the political, economic, commercial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century / edited and annotated by Emma Helen Blair and James Alexander Robertson, with historical introduction and additional notes by Edward Gaylord Bourne ; translated from the originals.  [Vol. 13, no. 1]",,"['The Philippine Islands, 1493-1898 : explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic Missions, as related in contemporaneous books and manuscripts, showing the political, economic, commercial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century / edited and annotated by Emma Helen Blair and James Alexander Robertson, with historical introduction and additional notes by Edward Gaylord Bourne ; translated from the originals.  [Vol. 13, no. 1]']","['Blair, Emma Helen, d. 1911.', 'Robertson, James Alexander, 1873-1939.', 'Bourne, Edward Gaylord, 1860-1908.']","Mandaluyong, Rizal :","Cachos Hermanos,",1973.,"['Reissue of the 1962 reprint of the work originally published in Cleveland, Ohio : A. H. Clark, 1903-09.', 'Vols. 54-55: analytical index.', '""Bibliographical data"" in each volume.', 'Vol. 53: bibliography.']",['eng: English'],"['Demarcation line of Alexander VI.', 'Missions -- Philippines.', 'Philippines -- History', 'Philippines -- Discovery and exploration.']"
ATD7328.0014.001,"The Philippine Islands, 1493-1898 : explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic Missions, as related in contemporaneous books and manuscripts, showing the political, economic, commercial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century / edited and annotated by Emma Helen Blair and James Alexander Robertson, with historical introduction and additional notes by Edward Gaylord Bourne ; translated from the originals.  [Vol. 14, no. 1]",,"['The Philippine Islands, 1493-1898 : explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic Missions, as related in contemporaneous books and manuscripts, showing the political, economic, commercial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century / edited and annotated by Emma Helen Blair and James Alexander Robertson, with historical introduction and additional notes by Edward Gaylord Bourne ; translated from the originals.  [Vol. 14, no. 1]']","['Blair, Emma Helen, d. 1911.', 'Robertson, James Alexander, 1873-1939.', 'Bourne, Edward Gaylord, 1860-1908.']","Mandaluyong, Rizal :","Cachos Hermanos,",1973.,"['Reissue of the 1962 reprint of the work originally published in Cleveland, Ohio : A. H. Clark, 1903-09.', 'Vols. 54-55: analytical index.', '""Bibliographical data"" in each volume.', 'Vol. 53: bibliography.']",['eng: English'],"['Demarcation line of Alexander VI.', 'Missions -- Philippines.', 'Philippines -- History', 'Philippines -- Discovery and exploration.']"
